1090785910, -80
1090785914, -80
1090786026, 81
1090786028, 79
1090786034, 81
1090786154, 81
1090786274, 99
1090786276, 99
1090786280, 99
1090786391, -80
1090786395, -80
1090786398, 99
1090786518, 81
1090786522, 81
1090786650, 81
1090786770, 81
1090786776, 81
1090787026, 81
1090787028, 79
1090787154, 81
1090787156, 81
1090787407, -100
1090787534, 81
1090787662, 81
1090787788, 81
1090787918, 81
1090788042, 81
1090788044, 79
1090788170, 81
1090788172, 81
1090788427, -80
1090788554, 81
1090789064, 81
1090789192, 81
1090789862, 81
1090789866, 95
1090789868, 81
1090789874, 81
1090789982, 99
1090790102, 81
1090790106, 81
1090790108, 79
1090790234, 79
1090790354, 99
1090790356, 99
1090790360, 99
1090790603, 81
1090790606, 81
1090790858, 85
1090790860, 79
1090790990, 79
1090791114, 81
1090791116, 79
1090791242, 81
1090791244, 81
1090791623, 81
1090791878, 81
1090792134, 81
1090792262, 79
1090792519, -80
1090792646, 81
1090792900, 79
1090793029, -78
1090793156, 81
1090793284, 79
1090793834, 81
1090793836, 81
1090793842, 79
1090793844, 79
1090793954, 87
1090793956, 81
1090793960, 95
1090794067, 99
1090794074, 81
1090794076, 79
1090794194, 81
1090794196, 81
1090794200, 81
1090794322, 81
1090794324, 83
1090794448, -100
1090794571, 99
1090794698, 81
1090794700, 81
1090794826, 81
1090794828, 83
1090795082, 81
1090795208, 81
1090795336, 81
1090795591, -100
1090795718, 81
1090795846, 81
1090795972, 83
1090796102, 79
1090796228, 83
1090796356, 83
1090796613, 99
1090796740, -78
1090796868, 79
1090797124, 79
1090797806, -78
1090797814, -80
1090797818, -78
1090797918, 99
1090798042, -78
1090798414, 79
1090798538, 99
1090798540, 99
1090799046, -78
1090799430, 79
1090800835, -82
1090801090, -78
1090801219, -82
1090801346, -78
1090801474, 79
1090801898, 79
1090801900, 79
1090802010, 79
1090802012, 79
1090802136, 79
1090802251, 99
1090802380, -78
1090802632, 99
1090802759, 99
1090803396, 79
1090803524, 79
1090804035, 99
1090804291, 99
1090804546, 81
1090804803, 99
1090804930, -78
1090805314, -82
1090805990, 81
1090805994, 83
1090806102, 79
1090806106, 81
1090806226, 85
1090806228, 83
1090806350, 79
1090806474, 81
1090806476, 81
1090806602, 79
1090806728, 99
1090806982, 81
1090807110, 79
1090807236, 81
1090807492, 81
1090807620, 89
1090808003, 81
1090808258, 83
1090808514, 81
1090808642, 87
1090809026, 81
1090809154, 79
1090810082, 87
1090810084, 83
1090810088, 85
1090810194, 83
1090810196, 83
1090810200, 97
1090810320, -100
1090810442, 81
1090810444, 81
1090810568, 79
1090810696, 87
1090810950, -78
1090811076, 81
1090811204, 83
1090811460, 95
1090811971, -100
1090812098, 95
1090812226, 83
1090812482, 95
1090814174, 99
1090814414, -80
1090814918, 99
1090817473, -80
1090817729, -84
1090817857, 79
1090818262, -80
1090818266, -80
1090818268, -80
1090818379, 99
1090818382, -80
1090818506, -80
1090818508, -80
1090818631, 99
1090818758, -80
1090818886, -80
1090819012, 99
1090819395, 99
1090819522, -80
1090819651, 99
1090819778, -80
1090819906, 79
1090820929, 97
1090821441, 97
1090821697, 97
1090822358, 81
1090822362, 81
1090822602, 95
1090822604, 81
1090822854, 81
1090823108, 99
1090823363, 81
1090823618, 81
1090823874, 81
1090824002, 79
1090824897, 81
1090825025, 79
1090825409, 81
1090826450, 81
1090826452, 81
1090826456, 79
1090826696, 79
1090826822, -80
1090826948, 81
1090827076, 79
1090827331, 99
1090827458, 95
1090827586, 79
1090827842, -84
1090828609, 97
1090828865, 97
1090829377, 97
1090830670, 79
1090830794, 79
1090831300, 99
1090831810, 79
1090832066, 81
1090832194, 81
1090832833, 79
1090833089, 79
1090833217, 81
1090834642, 79
1090834644, 79
1090834762, 79
1090834764, 79
1090834888, 79
1090835140, 79
1090835268, 79
1090835523, 99
1090836034, 97
1090836801, 97
1090837057, 97
1090838738, 83
1090838740, 81
1090838858, 81
1090838860, 81
1090838984, 81
1090839110, 81
1090839236, 81
1090839364, 89
1090839746, 81
1090839874, 83
1090840130, 81
1090840769, 81
1090840897, 83
1090841153, 81
1090842832, -100
1090842952, 99
1090843204, 99
1090843714, 99
1090844737, -100
1090851022, -80
1090851143, 99
1090851270, -80
1090851651, 99
1090851778, 99
1090852673, -80
1090855118, 81
1090855366, 81
1090855874, 99
1090856385, 81
1090856641, 81
1090859212, 81
1090859334, -78
1090859460, 83
1090859587, 99
1090859842, 79
1090860609, 97
1090863310, -78
1090864066, 99
1090864961, 81
1090867404, -78
1090867779, 99
1090867906, -78
1090868545, 97
1090868801, 97
1090871498, 83
1090871500, 81
1090871622, 83
1090871748, 83
1090872002, 81
1090872130, 87
1090872513, 81
1090872641, 83
1090872897, 81
1090875592, 83
1090875716, 83
1090875970, 81
1090880450, 99
1090880961, -80
1090883786, -80
1090883910, -80
1090884036, -80
1090884163, 99
1090884290, -80
1090884418, 79
1090884929, 97
1090887882, 81
1090888132, 81
1090888386, 81
1090888514, 79
1090888897, 81
1090889025, 79
1090891976, 79
1090892100, 79
1090892354, -80
1090892865, -80
1090896324, 81
1090896578, 81
1090897089, 81
1090900168, 81
1090900292, 79
1090900546, 79
1090904264, 99
1090904388, 99
1090904642, 99
1090905153, 99
1090921409, 99
1090929601, 99
1090932934, -78
1090933059, 99
1090933186, -78
1090933569, 97
1090937030, 83
1090937155, 83
1090937282, 91
1090937665, 85
1090945985, 99
1090949318, -80
1090949443, 99
1090949570, -80
1090949953, 97
1090953414, 81
1090953666, 81
1090953921, 81
1090954049, 79
1090957508, 81
1090957634, 79
1090957889, 97
1090961858, 81
1090962113, 81
1090965700, 81
1090965826, 79
1090966081, 97
1090969796, 83
1090969922, 83
1090970177, 81
1090986434, 81
1090986689, 81
1090998849, 97
1091002564, 83
1091002690, 83
1091019074, 79
1091019329, -80
1091047798, -80
1091047910, 81
1091047914, 81
1091047916, 79
1091047922, 81
1091048030, 99
1091048150, 81
1091048154, 81
1091048156, 79
1091048278, 79
1091048402, 99
1091048404, 99
1091048408, 99
1091048651, 81
1091048654, 81
1091048906, 81
1091049162, 81
1091049164, 79
1091049290, 79
1091049292, 81
1091049671, 81
1091049926, 81
1091050182, 81
1091050310, 81
1091050567, -80
1091050694, 81
1091051077, -80
1091051332, 79
1091051758, 79
