1091055797, 79
2164535477, 81
1091313845, 79
1091834037, -80
1108086965, 79
2165051573, 81
3238269237, -78
3238531253, -78
3255046325, -80
1090797813, -78
1090805941, 79
1091321973, -80
1091838069, -80
1108090997, 79
1124352117, -80
1157898357, -78
3238281333, -80
1091047797, -78
1091571957, -80
1107824885, -78
2164789493, -78
1091063925, -84
1091580021, -80
1107832949, 79
2164797557, 81
1092096181, 79
1092100213, -78
1108873333, 79
2165837941, 79
1125126261, -80
2198343797, 79
3239055477, -80
3255308405, -78
1107562869, 79
2181304565, 79
2181312629, 81
1108611189, -78
2181828725, 81
1174933621, -78
3288600693, -80
2164527477, 79
4312010997, 79
4312019061, 79
2165575797, -78
6459498613, -78
6459756661, -78
6476271733, 79
1090786021, 81
1090789861, 81
1091047909, 83
1107562981, 83
2164527589, 83
1090793829, 99
1090801893, 99
1091055845, 81
1107570917, 99
2164535525, 99
1091309925, 99
1091834085, 99
1108087013, 99
2165051621, 99
1124340069, 79
1124602085, 81
2198081765, 81
3238273253, 81
3255046373, 81
5385752805, 81
1090785909, -80
1090786149, 79
1107563349, 79
2164527957, 79
1090794069, 99
1090802005, 99
1091055957, 79
1107571029, 99
2164535637, 99
1091310165, 99
1091834197, 99
1108087125, 99
2165051733, 99
1124340309, -80
1124602197, -78
2198081877, 79
3238531413, -78
5385752917, -80
1090798037, 91
1090805989, 81
1090806101, 79
1091068117, 79
1107583189, 79
2164547797, 79
1091322069, 79
1091838165, -80
2165055701, 81
1124352213, -78
1157898453, -78
3238281429, -78
5385756885, 79
1091572181, -80
2164789717, 81
1091064021, -84
1091580117, -80
1107833045, 79
2164797653, 81
1092096229, 81
1092096341, 79
1092100309, 79
1108873429, 81
2165838037, 81
1125126357, -80
1158156501, -78
2198343893, 79
3239055573, -80
3255308501, 79
1107563221, 79
2181304789, 83
1107579093, 99
1141125333, 99
2181312725, 99
1108611285, 99
1141641429, 99
2181828821, 99
1174671589, 83
1174671701, 81
1174933717, 79
1241780437, 89
2248413397, 85
5402530005, 79
2164527829, 81
4312011221, 83
2164543701, 99
4312019157, 99
2165575893, 99
4312535253, 99
4345565397, 79
6459494629, 81
6459494741, 81
6459756757, -78
6476271829, 79
10754461909, 81
1090810021, 81
1090826341, 81
1091072101, 83
1107587173, 85
2164551781, 83
1091317925, 81
1091326053, 99
1091842149, 99
1108095077, 99
2165059685, 99
1124348069, 81
1124356197, 97
1124610149, 79
1157902437, 97
2198089829, 81
3238277285, 81
3238285413, 97
3238539365, 81
3255054437, 81
5385760869, 97
1090793893, 81
1090794133, 81
1091056021, 81
1107571093, 81
2164535701, 81
1090810133, 81
1090826389, 81
1091072149, 83
1107587221, 81
2164551829, 81
1091318037, 79
1091326101, 79
1108095125, 79
2165059733, 81
1124610197, 79
3238277397, 79
3238285461, 79
3238539413, 81
3255054485, 79
5385760917, 81
1090818165, -80
1090818261, 99
1090834533, 81
1090867285, 79
1107611733, 79
2164576341, 81
1091342421, 99
1091850325, 99
1108103253, 99
2165067861, 99
1124372565, 97
1124618325, -84
1157910613, 97
3238301781, 97
3238547541, -84
3255062613, 79
5385769045, 97
1091088469, 81
1091596373, 85
1107849301, 83
2164813909, 83
1092104293, 81
1092104341, 81
1092112469, 79
1093152853, 81
1108881493, 83
2165846101, 81
1125134421, -80
1158164565, -80
2198351957, 79
3239063637, -80
3255316565, 79
5386022997, 81
1107603541, 81
1141141589, 81
2181328981, 87
1108619349, 99
1141649493, 99
2181836885, 99
1174679653, 83
1174679701, 81
1174687829, 79
1174941781, 81
