17044149, -84
17047989, 85
17306037, 85
33821109, 85
17060021, -84
34345141, 83
50598197, -86
50602165, 83
33825013, 83
17064117, 85
17326197, 85
33841269, 85
50610293, -84
50864245, 83
17305973, -86
17830133, -86
17322101, -84
18354357, 85
18358389, 85
35131509, 85
51384437, -86
67375349, 83
67899509, 83
101191797, -84
17048037, 85
17306085, 85
33821157, 85
17052005, 99
17060069, 99
33829093, 99
17568101, 99
17572069, 83
18092261, 99
34345189, 99
50602213, 83
84152549, 83
17044325, 83
17306453, 85
33821525, 83
17052245, 99
17060181, 99
33829205, 99
17568341, 99
18092373, 99
34345301, 99
50860373, -86
17056213, 91
17310165, 85
33825237, 85
17064165, 85
17064277, 85
17326293, 85
33841365, 85
34349269, 83
17306325, -86
17830357, 85
34083285, 85
17838293, -86
18354405, 85
18354517, 85
18358485, 85
35131605, 85
51384533, -86
67375573, 85
33837269, 99
67383509, 99
34869461, 99
67899605, 99
100929765, 85
100933845, 85
168038613, 89
17068197, 85
17330277, 85
33845349, 85
17584229, 99
18100325, 99
34353253, 99
17052069, 85
17314197, 85
33829269, 85
17068309, 85
17330325, 89
33845397, 85
50614421, -84
17076341, -84
17076437, 99
17092709, 83
33869909, 83
17600597, 99
18108501, 99
34361429, 99
50630741, -84
50876501, -84
17854549, 85
34107477, 85
18362469, 85
18362517, 85
35139669, 85
67399765, 85
34877525, 99
67907669, 99
100937829, 85
168046677, 85
18616485, 85
18620517, 85
19664997, 83
35393637, 85
84676709, 83
17568165, 85
17572245, 85
18092437, 85
34345365, 85
18616597, 85
18620565, 85
35393685, 85
51126421, 83
17588325, 85
17588373, 85
34365525, 85
18628693, 85
35397717, 85
19140821, 99
19148885, 99
20189285, 85
20189333, 85
36966485, 85
36442197, 83
68948053, 85
101453925, 85
168562773, 85
117706917, -84
50598309, 85
50598549, -84
50602389, 85
50860437, 85
84152725, 85
117707029, -86
184815765, -84
50618469, 85
50618517, 85
50880597, 85
84172885, 85
117719125, -84
51908709, 85
51908757, 85
51912789, 85
85463125, 85
118493269, -86
151261397, 83
151785557, 83
17047981, 85
17306029, 85
33821101, 85
17060013, -84
33829037, 85
17572013, 85
50598189, -86
50602157, 85
50860205, 83
17044029, -86
33820989, -86
17044269, -86
17044765, -86
33821469, -86
17052189, -86
17060125, -86
17568285, -86
17572125, 83
18092317, -86
50598429, -86
84152605, -86
17055933, -84
33824957, 83
17056157, 83
17310109, 83
17064109, 85
17080477, 85
33841309, 85
18096285, 85
34349213, 85
50610333, -84
50864285, 83
84156573, 85
17830301, 85
18354349, 85
18354461, 83
84414621, 83
67375517, 85
33837213, -84
67899549, 83
100929821, -86
168038557, 83
17044389, 85
17044885, 85
17048469, 85
17306517, 85
33821589, 85
17049229, 83
33822349, 83
17568909, -84
34345613, 83
17048973, 85
17056653, 93
17310605, 85
33825677, 85
17064341, 83
17326477, 83
17580429, 83
18096525, 85
34349453, 85
50610573, 83
50864525, 85
84156813, 85
17307021, 85
17830797, 85
34083725, 85
34091405, 85
18358669, 85
84414861, 85
33822093, 85
67376013, 85
33837453, 83
67383693, 85
34869645, 85
67899789, 85
100929941, 85
100934029, 83
168038797, 85
17052941, -84
17060621, -86
17330445, 85
33845517, 85
17576461, -84
17584397, -84
50606605, -88
50614541, -86
17076381, -84
17076621, -84
17092877, -86
33869965, 83
17600653, -84
18108557, -86
34361485, -84
50630797, -84
17854605, 85
34107533, 85
18362637, 83
35139725, 85
67399821, 85
34877581, 85
100946061, -84
17572621, 85
18092813, -86
18616845, 83
18620685, 85
35393805, 85
51122701, -86
51646733, -86
17588493, 85
17604749, 85
18112653, 85
34365581, 85
18628749, 85
35397773, 85
84680845, 85
19148941, -86
20189453, -86
20193421, 85
22286477, -84
36966541, 85
52695181, -84
68948109, 85
